bedrooms,bathrooms,sqft_lot,floors,view,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,price_log,sqft_living_log,property_age
4,1.5,5000,2.0,0,8,2120,0,1830,5000,13.345508528717259,7.659642954564682,115
4,2.5,6926,2.0,0,8,2090,0,2000,7151,13.217675375388819,7.645397699428633,25
3,1.5,5085,1.0,0,7,1400,1200,1320,4000,13.199326270390594,7.8636512654486515,75
2,1.0,2820,1.0,0,7,830,0,1460,3150,13.159661088928443,6.7226297948554485,95
4,2.5,8734,2.0,0,7,1975,0,1975,8538,12.647551406590285,7.588829878307813,19
4,2.5,7000,1.0,0,7,1420,480,1600,7600,12.628070334272698,7.550135342488429,47
4,2.75,35070,1.5,0,8,2640,0,2520,34986,12.886643575525625,7.878912912297133,52
4,1.5,6923,1.0,0,6,1010,600,1320,7684,12.524530013005734,7.384610383176974,46
3,3.25,1863,2.0,0,8,1430,340,1410,1375,13.017005083966255,7.479299637782834,12
2,1.0,6000,1.0,0,7,1070,0,1490,7622,12.688501881189456,6.976348070447749,60
5,3.25,12793,2.0,2,11,3590,1000,2920,8609,14.843343022353025,8.431853144249223,87
4,1.0,2452,1.5,0,7,1540,0,1290,3360,13.244582780038517,7.340186835320115,109
4,1.75,7920,2.0,0,7,1590,0,1720,7998,12.829336379587506,7.372118028337787,55
2,2.0,1890,1.5,1,8,1170,0,2160,4000,13.326121846238388,7.065613363597717,88
4,2.25,9996,1.0,0,8,1920,960,2410,10584,13.327751835792448,7.9658927350845286,34
4,1.75,8989,1.0,0,8,1680,830,2510,8931,13.296318365198623,7.828436359157585,51
2,1.0,12086,1.0,0,7,850,430,1280,10452,12.994532278619134,7.155396301896734,32
3,1.5,12412,1.0,3,8,1570,0,2130,12412,12.959846800844963,7.359467638255621,61
2,1.0,6380,1.0,0,6,740,0,1800,6380,12.91657092142417,6.608000625296087,103
3,1.5,9038,1.0,0,7,1740,0,1390,9770,13.064736383209516,7.462214939768189,60
3,2.5,1262,3.0,0,8,1180,0,1180,2632,13.064736383209516,7.074116816197362,5
5,2.75,28300,1.0,3,9,2160,800,2940,23250,14.038654909278163,7.993282328101591,56
3,1.75,5752,1.0,0,7,940,940,1110,5201,12.928781055513184,7.53955882930103,70
3,1.0,5000,1.0,0,8,1150,0,1160,5000,13.482832514280924,7.048386408721883,0
3,1.0,7076,1.0,0,7,1320,0,1510,9000,12.959846800844963,7.186144304522325,56
4,2.0,7200,1.0,0,6,820,820,1640,8200,12.611537753638338,7.403061091090091,71
3,2.0,7694,1.0,0,7,1470,0,1580,7480,12.445093483000798,7.293697720601438,23
3,1.0,10511,1.0,0,6,900,0,1460,10643,12.092349482427034,6.803505257608338,54
3,1.75,3600,1.0,0,8,1230,280,1300,3600,13.592368256649284,7.32052696227274,105
3,1.0,5623,1.0,0,6,720,720,1280,5623,12.948012371209098,7.273092595999522,93
2,1.0,9251,1.0,0,7,1380,0,1870,12158,12.675766851909591,7.2305631534092925,75
2,1.5,7552,1.0,1,7,1150,0,1910,8145,12.765691290604371,7.048386408721883,71
6,2.75,17580,1.0,4,9,2070,1540,2890,14060,13.782988399316032,8.191740021277457,56
3,2.0,1306,3.0,0,7,1250,0,1320,1306,13.104201443434462,7.1316985104669115,15
3,2.5,9824,2.0,0,9,3510,0,3510,10588,13.762110836088922,8.163656176168432,13
3,2.5,9577,2.0,0,8,1700,560,1740,10240,13.710151153416941,7.72356247227797,11
3,1.75,9800,1.0,0,7,1420,1420,1650,9590,12.506180941677357,7.951911381854188,38
3,1.5,7347,1.0,0,7,820,610,1430,8723,12.19602736016897,7.266128779556451,35
2,1.0,21158,1.0,0,7,1420,0,1220,8625,12.429220196836383,7.259116128097101,62
4,2.5,3720,2.0,0,8,2120,0,2170,3720,13.329379172803593,7.659642954564682,11
3,2.5,7749,2.0,0,8,2080,0,2210,7471,13.217675375388819,7.640603826393634,27
2,2.5,3438,2.0,0,7,1370,0,1370,2308,12.154784614286667,7.223295679562314,28
4,2.25,11171,1.0,0,8,1280,620,2330,9934,13.351888125506433,7.550135342488429,31
3,1.75,8301,1.0,0,7,1660,0,1660,9489,12.980802117227352,7.415175109613295,60
3,1.0,4163,1.0,0,7,1310,0,1120,4166,12.93816646322646,7.1785454837637,51
3,2.5,3035,1.0,0,7,920,920,1780,4000,13.217675375388819,7.518064181233078,89
1,0.75,6034,1.0,1,7,580,460,1560,5650,12.513561021741964,6.947937068614969,24
3,2.5,35000,2.0,0,10,2610,0,3060,35427,13.407543823396258,7.8674885686991285,27
3,2.0,7405,1.0,0,7,1990,0,2120,6462,13.1421679654829,7.596392304064196,44
3,2.0,17700,1.0,0,8,1740,1340,2100,15100,13.180634172318978,8.033009498596668,50
3,1.0,16000,1.0,0,7,1200,0,1960,15500,12.779875885354993,7.0909098220799835,45
4,1.0,9102,1.0,0,7,1250,0,1260,9180,12.449022745701502,7.1316985104669115,60
4,2.75,9000,2.0,0,10,2640,0,2980,9137,13.579789490265188,7.878912912297133,25
5,1.75,9335,2.0,0,8,1790,0,1840,9612,13.451668563394815,7.490529402060711,63
2,2.0,8400,1.0,0,7,1140,0,1130,9375,12.449022745701502,7.039660349862076,61
3,2.25,5794,1.5,0,7,1380,410,2140,7769,12.923914877701906,7.490529402060711,30
4,2.75,16532,1.0,0,7,1420,490,2300,8250,13.384729180332174,7.555381944240273,75
4,1.75,3615,1.5,0,7,1530,0,1650,4200,13.42246945133505,7.333676395657684,102
2,2.5,1029,2.0,0,8,950,100,1350,3600,12.715564380061343,6.957497370876951,8
3,1.75,6900,1.0,0,7,1130,600,1950,7200,12.611541086966115,7.456454555176209,39
4,1.5,11824,1.0,0,7,1100,0,1380,11796,12.676079399771027,7.00397413672268,61
5,2.25,10726,1.0,0,7,1050,1050,2100,10726,12.744029856388185,7.650168700845001,52
4,2.5,72309,2.0,0,9,2800,0,2280,36420,13.53165581858688,7.937731775260109,23
5,3.5,26540,2.0,3,10,3410,1590,3360,17398,14.363632544508476,8.517393171418904,7
1,0.5,1642,1.0,0,6,500,380,1410,2992,12.449022745701502,6.78105762593618,105
3,2.5,9337,2.0,0,7,1470,0,1360,8684,12.404927602627597,7.293697720601438,24
5,3.25,11438,2.0,2,10,3430,520,2070,10751,14.166168133802548,8.281723990411392,9
3,1.0,12812,1.0,0,7,980,0,1430,8986,12.292254928916668,6.8885724595653635,59
4,1.0,10617,1.5,0,7,2180,0,1360,9519,12.791080452981857,7.687538766201629,65
4,2.75,13559,2.0,0,11,3040,0,3830,12202,13.641158361294979,8.019941687677365,12
5,3.75,226076,2.0,0,9,3170,960,4130,55321,13.710151153416941,8.326274787396764,30
4,1.75,65340,1.5,0,7,1850,0,1750,40946,12.230770136157428,7.523481312573497,43
3,2.5,7295,2.0,0,7,1600,0,1410,9000,12.230770136157428,7.3783837129967145,22
2,1.5,5432,2.0,0,7,1370,700,2070,5505,13.122365377402328,7.635786861395585,64
4,2.5,5405,2.0,0,7,3180,0,2610,5403,13.1421679654829,8.064950891749143,14
6,4.25,244716,2.0,0,9,4820,2080,4170,266587,13.942144089954521,8.839421607620602,13
4,2.25,3000,2.0,0,7,2080,560,1910,3000,14.250535115562965,7.878912912297133,107
3,1.5,61014,1.0,0,6,1920,0,1616,61014,12.25486757159303,7.560601162768557,62
3,1.75,32565,1.0,0,8,1600,430,2910,34190,13.30051123642657,7.616283561580385,34
2,1.0,101529,1.5,0,6,1140,0,1580,101529,12.899222326086994,7.039660349862076,83
3,1.0,6992,1.0,0,7,1260,400,1390,7359,12.928781055513184,7.415175109613295,63
2,1.5,1756,3.0,0,7,1390,0,1340,1756,12.611374406964662,7.237778191923443,10
4,3.0,4325,1.5,0,8,1690,800,1960,4284,13.893398021690297,7.820439515262181,12
4,2.5,8824,2.0,0,9,2550,0,2630,11237,12.95394709264047,7.844240718141811,25
3,2.0,10227,1.0,0,6,1270,0,1470,9750,12.923914877701906,7.147559271189454,47
4,3.25,7000,2.0,3,10,2140,840,2200,4800,14.151983508870947,8.000014093678072,1
3,2.0,8000,1.0,0,8,1470,0,1980,8000,12.409017571151187,7.293697720601438,41
4,3.0,12327,1.5,0,10,2180,1370,3170,12937,13.487007879880162,8.174984532943087,25
2,1.0,7200,1.0,0,6,780,0,1750,7200,12.660331092405906,6.660575149839686,80
2,2.5,1302,2.0,0,7,1390,0,1390,2052,12.164995410105396,7.237778191923443,28
4,2.5,5001,2.0,0,8,2440,0,2260,5001,13.02805489573287,7.80016307039296,10
3,1.5,3135,1.5,0,8,1260,0,1700,4180,13.167338655091122,7.13966033596492,84
3,2.25,4420,2.0,0,7,1640,0,1230,6632,12.429220196836383,7.403061091090091,32
3,3.0,4120,1.5,0,7,1140,530,1010,4120,12.591338447675579,7.421177528595393,3
3,2.25,6000,1.0,0,8,2040,340,1680,7200,13.102162710901053,7.7752758464868625,54
4,1.0,5750,1.0,0,7,1030,0,1250,5750,12.644330802262578,6.93828448401696,44
3,1.5,10489,1.0,0,7,1560,0,1400,10489,12.487488878546145,7.353081920515432,54
4,1.75,10500,1.0,0,7,1010,630,1680,7650,12.904209855160254,7.403061091090091,47
2,2.5,188200,1.0,3,8,2200,0,2700,84942,13.465954500233115,7.696667081526462,8
4,2.5,7941,2.0,0,10,3190,0,3190,7255,13.286946874215568,8.068089626278244,10
3,1.5,8404,1.0,0,7,1200,0,2120,12000,12.301160073254369,7.0909098220799835,51
3,2.25,5301,2.0,0,8,1510,740,2240,7200,13.527829818844937,7.719129840906732,40
2,1.75,6000,1.0,0,7,980,980,1650,6000,13.077368103521614,7.581209826196346,111
3,1.0,7015,1.0,0,7,1250,0,1510,11460,12.04355959836804,7.1316985104669115,57
4,2.25,31941,1.0,0,9,2640,0,2780,35365,13.102060665086476,7.878912912297133,29
2,2.25,16940,1.5,4,9,1930,530,2260,6851,14.130322027731049,7.8083230503910555,79
3,2.5,7000,2.0,0,7,1700,0,1950,7000,12.675923138051079,7.438971592395862,19
2,1.0,4200,1.0,0,5,840,0,830,5000,12.247300957492316,6.734591659972948,77
4,2.0,5100,1.0,0,6,950,950,1230,5100,12.923914877701906,7.550135342488429,42
4,2.75,4205,1.0,3,7,1080,1080,2450,6014,13.28787951079572,7.6783263565068856,46
3,1.75,10229,1.0,0,8,1610,0,2270,8800,13.381647518543097,7.384610383176974,54
3,2.5,6194,2.0,0,8,1720,0,1720,6211,12.449022745701502,7.450660796211539,17
4,2.75,3267,2.0,0,8,2190,0,2190,3619,13.049794835104816,7.692113339595466,11
4,1.75,10714,1.0,0,8,1510,1510,2230,14400,13.340696979437066,8.013343181386672,57
3,1.75,9800,1.0,0,7,1980,0,1630,7650,12.631343648903034,7.591357046698551,24
3,2.5,5500,2.0,0,7,1880,0,1230,5500,13.332625923631754,7.53955882930103,8
3,1.75,6480,1.0,0,7,1610,0,1230,8040,12.991687332961895,7.384610383176974,68
4,3.0,4500,2.0,0,9,2300,960,2410,4995,14.062371417145494,8.089789175789319,1
5,3.25,8029,2.0,2,9,2970,1000,2520,8214,13.81049902116535,8.286773231131251,36
4,2.5,74487,2.0,4,12,4570,0,3810,74487,14.272936037914342,8.427487278331744,30
5,2.75,5500,1.5,0,7,1710,910,1790,5500,13.361381852676738,7.8713112033234065,104
3,1.0,9000,1.0,0,7,1180,0,1290,8316,12.278397958261774,7.074116816197362,45
3,2.5,1090,3.0,0,7,1315,50,1360,1124,13.180634172318978,7.2196420401307355,12
2,1.0,4125,1.0,0,6,720,0,1000,6100,12.59473402514672,6.580639137284949,72
3,2.25,6775,1.0,0,7,930,420,1460,7210,12.409017571151187,7.208600337960199,34
6,2.5,17112,1.0,0,8,1530,1530,2690,16038,12.899222326086994,8.026496938945412,48
3,2.75,8820,2.0,0,8,1850,0,1850,8651,12.621491384816093,7.523481312573497,22
3,1.75,9675,1.5,0,7,1320,0,1160,9675,12.706850963741102,7.186144304522325,45
3,1.75,13000,2.0,3,9,1990,0,2880,11340,13.45883704259595,7.596392304064196,35
1,1.0,4400,1.0,0,5,610,0,1090,4930,11.744045122410057,6.415096959171596,93
4,1.0,35802,1.5,0,7,2500,0,2880,40510,13.652992804936396,7.824445930877619,60
3,2.0,7425,1.0,0,7,1440,0,1800,8344,12.91164481522143,7.273092595999522,50
6,4.5,4400,2.0,0,8,1770,980,1860,4400,13.676134691052392,7.919719760924575,28
3,1.75,6775,1.0,2,8,1790,0,1310,6028,13.091906231773164,7.490529402060711,64
2,2.0,1173,2.0,0,8,720,330,1340,1317,12.899222326086994,6.957497370876951,11
3,2.5,4650,2.0,0,7,1780,0,3050,3848,12.611374406964662,7.484930283289661,4
4,2.5,9099,2.0,0,8,2200,0,2270,8900,13.279368835614243,7.696667081526462,21
4,2.0,5413,2.0,0,7,1470,250,1510,5413,13.112315061750808,7.450660796211539,35
5,4.5,17168,2.0,0,12,4570,1270,4850,15017,14.603968372873895,8.67265729404031,9
3,2.25,14080,2.0,0,7,1520,0,1530,9758,13.010316110729669,7.327123292259293,31
3,1.0,9239,1.0,0,7,1320,0,1320,8415,12.235636302128867,7.186144304522325,47
3,1.0,4600,1.0,0,7,950,120,1090,4600,13.122365377402328,6.976348070447749,85
4,2.5,5511,2.0,0,8,1990,0,1850,6031,12.619839862232693,7.596392304064196,21
4,4.25,13000,2.0,3,9,3080,1900,2840,11308,14.038654909278163,8.513385953073284,33
2,1.0,5423,1.0,0,6,890,0,1690,5993,12.876465396508989,6.792344427470809,69
3,2.0,5457,2.0,0,7,1440,0,1480,6286,12.429220196836383,7.273092595999522,29
4,2.5,5350,2.0,0,7,2440,0,2440,5090,12.983103608918753,7.80016307039296,12
4,2.25,14722,1.0,0,7,1440,360,2400,10000,11.982935344196433,7.496097345175956,53
5,3.0,6508,1.0,0,7,1330,930,1940,9450,13.019224835777257,7.72356247227797,12
2,1.0,7158,1.0,0,6,810,0,1090,7158,12.235636302128867,6.698268054115413,71
4,2.75,5400,2.0,0,7,1540,700,1830,5000,13.28787951079572,7.714677473800927,75
3,2.5,17622,2.0,0,9,3800,760,2360,15000,13.451668563394815,8.4252971767117,29
3,1.5,40752,1.0,0,7,1550,0,1550,8000,12.765691290604371,7.346655163176539,61
5,3.5,4628,2.0,0,10,2420,760,2060,4640,14.027634414859854,8.064950891749143,14
6,2.25,11200,1.0,0,7,1700,1250,1790,11200,12.886643575525625,7.989899374942939,45
5,3.0,9652,2.0,0,7,2190,0,1440,6710,12.945628585536271,7.692113339595466,16
2,2.0,4665,1.0,0,8,1570,0,2165,6262,13.291854643572583,7.359467638255621,9
5,3.25,5669,2.0,0,9,2620,800,3310,6006,13.658857917508856,8.137688184977605,12
4,2.5,7200,2.0,0,9,2420,0,2650,7800,13.555444949561487,7.791935956938058,24
3,2.25,43350,1.0,3,7,1570,0,1570,220849,12.691583538230217,7.359467638255621,48
5,3.25,6060,2.0,0,9,2630,1050,3050,5850,14.430696737594902,8.210939733379021,90
4,1.75,6731,1.0,0,7,1210,700,1780,6350,13.208542908506082,7.555381944240273,62
3,1.75,5175,1.0,0,7,990,790,1780,5175,13.329379172803593,7.484930283289661,88
2,1.0,7439,1.0,0,6,1300,860,1680,7439,13.346308207608848,7.6783263565068856,62
3,1.5,15000,1.0,0,7,1460,0,1510,15000,12.354496960983985,7.2868764117507,49
3,1.5,7439,1.0,0,6,1370,0,2350,3370,12.031725210748633,7.223295679562314,52
3,1.5,7439,1.0,0,6,1370,0,2350,3370,12.380030154325457,7.223295679562314,52
3,2.5,7401,2.0,0,8,1500,0,1720,7171,12.468440756144114,7.313886831633462,17
3,1.75,7500,1.0,0,7,1210,0,1250,6000,13.038983942375959,7.099201743553092,64
3,2.5,11535,1.0,1,8,1680,1170,2670,9942,13.710151153416941,7.955425088912672,7
3,1.0,8280,1.0,0,6,1090,0,1060,7609,12.577467222169135,6.994849985833071,9
3,1.75,5858,1.0,0,7,1450,0,1520,6573,12.487488878546145,7.280008252884188,24
4,2.25,20349,1.0,0,8,1340,480,1270,12800,13.049794835104816,7.507141079727608,38
3,1.5,7201,1.0,0,7,1320,0,1380,7201,12.821260987319457,7.186144304522325,44
2,1.5,9880,1.0,0,7,1670,0,1670,9807,12.388398368982115,7.421177528595393,52
4,2.0,5911,1.0,0,5,1440,0,1500,11089,12.354496960983985,7.273092595999522,72
3,1.0,7560,1.0,0,7,980,0,1300,7560,12.377935533956002,6.8885724595653635,64
4,3.5,5500,2.0,0,10,2850,1490,1290,5500,14.062371417145494,8.375860015299594,7
4,2.25,11545,1.0,0,8,1430,1430,2190,11396,13.771559715366624,7.95892649305011,49
3,1.5,4875,1.0,0,6,1140,0,980,5070,12.292254928916668,7.039660349862076,45
3,1.5,8366,1.0,0,7,1120,0,1260,9000,12.230770136157428,7.02197642307216,47
3,3.25,1592,2.0,0,8,1130,330,1560,1701,12.765691290604371,7.2868764117507,9
4,2.5,5787,2.0,0,7,2050,0,2030,6615,12.45293662970407,7.62608275807238,13
3,1.0,7654,1.0,0,7,1000,250,1310,7350,12.524530013005734,7.1316985104669115,63
4,2.5,9604,2.0,0,9,2520,0,2540,9793,12.826651821423713,7.83241092718792,25
3,3.25,9825,1.5,1,9,1760,820,2140,10270,13.44283543396941,7.855932199718614,37
2,1.0,24792,2.0,0,7,1200,0,2150,24792,12.04355959836804,7.0909098220799835,39
5,2.25,7910,1.0,0,7,1070,1070,1680,8700,13.180634172318978,7.669028288589683,53
4,3.25,7661,2.0,0,11,3440,0,3580,6478,13.715691327653829,8.14351740579748,9
4,2.5,5070,1.0,0,7,1080,720,1870,5365,12.807655372286902,7.496097345175956,36
4,2.5,10584,1.0,0,7,1290,500,1730,9120,12.650761671914688,7.490529402060711,34
2,1.75,7680,1.0,0,7,1250,0,1250,7680,12.899222326086994,7.1316985104669115,47
2,2.0,5765,1.0,0,6,800,0,1160,3844,12.538074189193978,6.68586094706836,79
3,2.0,11995,1.0,0,8,1410,0,2690,12650,13.1421679654829,7.252053951852814,50
2,2.25,806,3.0,0,8,1330,0,1320,1389,13.17628511440807,7.193685818395112,6
4,2.75,4000,1.5,0,9,2190,700,2280,4000,13.51440681653079,7.969357742016346,84
4,2.5,17209,2.0,0,9,2550,0,2840,12560,13.146081857144738,7.844240718141811,19
5,2.5,8216,2.0,0,8,2880,0,1960,7200,12.799402253235032,7.9658927350845286,14
3,1.0,6600,1.0,0,5,660,0,1320,6600,12.323860125621126,6.493753839851686,75
3,2.25,4322,2.0,0,7,1470,0,1610,4322,13.105219253155285,7.293697720601438,30
4,1.75,10230,1.0,0,8,1320,380,2000,8006,12.97142652768818,7.438971592395862,56
3,1.0,9800,1.0,0,7,1040,0,1280,8880,12.834683971615659,6.947937068614969,60
2,1.0,4000,1.0,0,6,880,0,1430,4000,12.203073151542435,6.78105762593618,99
4,2.5,9346,2.0,2,9,2490,0,2650,9454,12.807381362897626,7.820439515262181,19
3,1.5,7560,1.0,0,7,1210,0,980,7560,12.691429680714283,7.099201743553092,74
5,2.0,4000,1.0,0,6,1040,1040,1940,6000,13.054086677976365,7.640603826393634,106
3,1.0,5400,1.0,0,7,1380,0,1190,6075,12.847929163278053,7.2305631534092925,61
3,2.25,10850,1.0,0,7,1620,0,1910,10568,12.429220196836383,7.390798521735676,49
4,1.0,4021,1.5,0,7,1680,0,1710,4021,13.45883704259595,7.427144133408616,94
3,1.0,9620,1.0,0,6,1330,0,1300,10360,12.24043059304143,7.193685818395112,39
3,1.75,3400,1.0,0,7,970,760,1640,5000,13.415034483903348,7.456454555176209,87
2,1.0,6969,1.0,0,6,790,0,1380,12196,12.660331092405906,6.673297967767654,31
3,2.5,7500,2.0,0,8,2240,0,2190,7506,12.675923138051079,7.714677473800927,30
3,1.5,8272,1.0,0,7,1500,0,1630,8270,12.945628585536271,7.313886831633462,57
3,2.0,11419,1.0,0,8,1800,0,2220,11406,12.230770136157428,7.496097345175956,26
4,2.5,4745,2.0,0,7,1980,0,1980,4878,12.721888795877375,7.591357046698551,11
3,1.75,5100,1.0,0,7,1340,0,1550,5100,12.891694078557842,7.201170883281678,62
2,1.0,2020,1.0,0,7,750,0,1630,2383,12.821260987319457,6.621405651764134,20
4,2.25,9920,1.0,0,7,1170,620,1990,9648,12.706850963741102,7.490529402060711,46
4,3.5,14300,1.0,4,12,2910,2580,4290,13822,14.394929533419809,8.610865667278873,19
3,2.0,16300,1.0,0,7,1140,800,1940,11250,12.896719202134523,7.57095858316901,37
4,1.75,189486,2.0,4,8,2670,0,2190,218610,12.899222326086994,7.890208213109961,43
3,2.0,6404,1.0,0,7,1220,0,1570,7000,12.428820118415677,7.107425474110705,21
3,1.5,3880,1.0,0,7,1090,220,1570,3880,13.482832514280924,7.1785454837637,59
4,2.5,8336,2.0,0,8,1930,0,2280,7959,12.672949516558306,7.565793282428515,20
4,3.0,3800,2.0,0,8,2100,0,1320,3800,13.361381852676738,7.650168700845001,43
3,1.0,7573,1.0,0,7,1180,0,1320,7573,12.779875885354993,7.074116816197362,38
5,3.25,32840,2.0,0,12,4320,0,4410,33210,14.285514812209815,8.371242135931933,25
4,1.75,12519,1.0,0,7,2320,820,2240,7308,13.279368835614243,8.052296499538647,32
3,2.0,7800,1.0,0,7,1160,1160,1380,7800,12.676079399771027,7.749753406274437,55
3,1.75,10200,2.0,0,7,2110,0,1800,10200,12.629691964218381,7.65491704784832,49
4,2.0,14690,1.0,1,7,1670,120,2440,10664,12.388398368982115,7.490529402060711,55
5,2.5,8750,1.0,0,7,1740,0,1740,8750,12.20582761551277,7.462214939768189,56
4,3.25,8114,2.0,0,10,3820,0,2440,9195,14.297937324492327,8.2482674474469,10
3,3.5,21744,2.0,4,9,1750,300,2300,12200,13.554147092530322,7.62608275807238,85
4,2.25,3179,2.0,0,8,1680,0,1678,3590,12.449022745701502,7.427144133408616,13
4,2.25,8925,1.0,0,8,1930,0,1930,8400,12.574185427296195,7.565793282428515,41
4,3.0,8804,2.0,0,8,2470,1290,1960,7225,13.11130445228755,8.232440158470336,13
3,2.25,9619,1.0,0,8,1650,720,1960,9712,13.522482219667573,7.771067086065406,42
4,3.0,13000,2.0,0,8,2120,0,2180,11440,12.861001210669146,7.659642954564682,37
4,2.5,10513,2.0,0,8,2370,0,2110,9540,13.441690908466656,7.771067086065406,28
4,2.5,3150,1.5,0,8,1690,660,1750,3150,13.676594407806016,7.762596048540069,105
3,1.0,8474,1.5,0,7,1180,0,1180,7200,12.644330802262578,7.074116816197362,59
3,2.5,5654,2.0,0,8,2270,0,1770,7840,13.122365377402328,7.7279755421055585,16
3,2.25,7770,1.0,0,7,1400,430,1960,7272,12.449022745701502,7.5126175446745105,38
3,2.75,7080,1.0,0,9,1970,1940,3480,7370,14.204169225721929,8.271548374755515,66
3,1.0,9465,1.0,0,6,890,0,1590,9147,11.947955847790901,6.792344427470809,58
3,2.25,8058,1.0,0,7,1260,560,1850,7384,12.959846800844963,7.507141079727608,41
4,2.5,7491,2.0,0,10,2440,0,2490,8580,13.45883704259595,7.80016307039296,27
2,1.0,3943,1.0,0,6,740,370,1590,4311,12.925133643925246,7.01301578963963,99
3,2.0,7080,1.0,0,7,1210,660,1620,8000,12.976183182038383,7.534228326274089,46
3,1.5,4080,1.5,0,8,1240,0,1420,4080,13.180634172318978,7.123672785204607,101
3,2.0,8640,1.0,0,7,1560,0,1970,8625,13.049794835104816,7.353081920515432,48
3,2.5,5600,2.0,0,8,1910,0,1800,4928,13.11973793394184,7.555381944240273,26
3,1.0,21450,1.0,0,9,1600,600,1880,11250,13.259514959229206,7.696667081526462,63
4,2.75,13474,2.0,0,8,2530,0,2490,13140,12.765405536311112,7.836369760545124,21
3,1.0,12519,1.0,0,7,1130,0,1460,12507,12.301387370778713,7.030857476116121,57
2,1.0,6771,1.0,0,6,820,0,1000,4440,12.468440756144114,6.710523109452428,97
2,1.0,4000,1.0,0,6,960,0,1210,4000,12.577639650232573,6.8679744089702925,97
4,1.5,3240,1.5,0,8,1780,200,2250,4000,13.329379172803593,7.591357046698551,85
4,3.5,5638,2.0,0,10,2250,1120,3080,7200,13.500801182986649,8.12296471523406,14
4,3.25,167869,2.0,3,12,7420,0,5610,169549,14.48334044336031,8.912069097970134,13
3,2.25,10500,2.0,0,7,1800,0,1870,8555,12.71439814659232,7.496097345175956,20
5,3.5,10120,2.0,0,9,2820,1170,2750,9622,13.384729180332174,8.291797105048733,25
4,2.5,7800,3.0,0,8,3390,680,2020,6760,14.151983508870947,8.31164394850298,13
4,1.75,7194,1.5,0,7,1480,160,1440,9405,13.049794835104816,7.403061091090091,100
4,3.25,11820,2.0,0,10,2460,1270,3680,10667,13.444448325847754,8.224431573221159,25
3,1.75,7004,1.0,0,7,1220,0,1640,7210,12.57729476436913,7.107425474110705,49
3,3.5,4000,2.0,0,9,2570,920,1880,4000,14.297937324492327,8.157943507105037,6
3,2.5,4286,2.0,0,7,1730,0,1780,4343,12.736556768559339,7.456454555176209,16
4,2.75,8000,1.5,0,8,3430,0,2090,8000,12.815838217151068,8.14060704285845,43
4,2.5,10079,2.0,0,7,2320,0,2010,7438,12.847929163278053,7.749753406274437,21
3,1.75,17100,1.0,0,7,2030,0,1950,14400,12.994532278619134,7.616283561580385,62
5,4.0,36450,2.0,0,10,4850,0,3850,35325,13.790193775620484,8.486940148245216,38
3,1.5,13560,1.0,0,7,1340,0,1540,15000,12.64271660211934,7.201170883281678,47
3,1.0,8201,1.0,0,6,1130,0,1180,8203,12.765691290604371,7.030857476116121,67
2,2.0,2521,2.0,0,6,1180,0,1310,3003,12.278397958261774,7.074116816197362,10
2,1.0,6000,1.0,0,6,910,0,1460,5800,12.445093483000798,6.814542897259958,72
3,1.75,4275,1.5,3,7,1630,0,1800,4275,13.248116346376765,7.396948602621014,107
2,1.0,1173,2.0,0,7,710,0,1370,1173,12.904209855160254,6.566672429803241,72
4,1.0,80150,1.0,0,5,1520,0,1740,84506,12.807655372286902,7.327123292259293,67
4,2.5,8408,2.0,0,9,2820,0,1300,8408,13.345508528717259,7.944846711001996,1
4,1.75,5160,1.5,0,7,1970,0,1230,4920,12.976183182038383,7.58629630715272,73
5,3.0,19090,1.0,0,8,1700,540,2280,20000,12.723380216015363,7.714677473800927,47
2,1.75,5940,1.0,2,8,1020,840,2130,5940,13.418758877445873,7.528869256642251,59
4,1.0,4310,1.5,0,6,1780,0,1460,4310,12.724869415131389,7.484930283289661,96
4,2.5,10183,2.0,0,7,1788,0,1700,6600,12.59269806257022,7.489412083508719,25
3,2.5,3054,2.0,0,8,1880,0,1840,3815,13.202838606911426,7.53955882930103,27
3,1.75,11400,1.0,0,8,1520,780,2300,10140,13.132315688453556,7.741099090035366,38
3,2.5,6176,2.0,0,7,1610,0,1680,7414,12.449022745701502,7.384610383176974,21
6,2.5,11970,1.0,0,7,1470,800,2270,10640,12.983103608918753,7.7279755421055585,51
2,1.75,3600,1.5,0,7,1230,0,1210,4500,13.362955414648066,7.115582126184454,90
4,3.5,33106,2.0,0,9,3420,0,3420,36590,13.39239204133378,8.137688184977605,11
3,1.5,6988,1.0,0,7,1370,300,1090,7753,12.544332569000922,7.421177528595393,62
2,1.0,6141,1.0,0,7,900,220,1500,7529,13.161586013632684,7.02197642307216,69
4,2.5,5476,2.0,0,8,2580,0,2900,5476,12.777055016970678,7.855932199718614,10
5,2.75,17654,1.0,2,9,2299,1548,2690,15344,13.60479076121576,8.255308811785596,40
4,2.5,42884,1.5,0,9,2300,1330,2830,80148,12.899222326086994,8.197263371414335,36
4,2.75,12000,1.0,0,10,1840,1740,2910,12428,13.68756468012579,8.183397369998433,36
5,4.0,11358,2.0,0,10,2780,1270,3120,13555,14.06860196204365,8.30671904320269,35
3,3.5,23522,2.0,0,10,2130,1110,3180,23273,13.7129250772218,8.083637203141548,23
3,1.75,8400,1.5,0,7,1540,0,1330,4800,13.710151153416941,7.340186835320115,113
